Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,Cost Category,Primary Cuisine,Normalized Rating
3400059,Peshawri - ITC Mughal,1,agra,"ITC Mughal, Fatehabad Road, Tajganj, Agra","itc mughal, tajganj","north indian, mughlai",2500,Indian Rupees(Rs.),No,No,4,4.3,133,high,north indian,4.5102040816326525
3400060,Taj Bano - ITC Mughal,1,agra,"ITC Mughal, Fatehabad Road, Tajganj, Agra","itc mughal, tajganj",mughlai,2500,Indian Rupees(Rs.),No,No,4,4.0,41,high,mughlai,4.26530612244898
3400348,G Thal,1,agra,"3/20, KPS Tower, Near Tulsi Talkies, Bypass Road, Khandari, Agra",khandari,"rajasthani, gujarati, mughlai",800,Indian Rupees(Rs.),No,No,3,3.6,59,high,rajasthani,3.9387755102040813
3400072,Dawat-e-Nawab - Radisson Blu,1,agra,"Radisson Blu, Taj East Gate Road, Tajganj, Agra","radisson blu, tajganj","north indian, mughlai",3600,Indian Rupees(Rs.),No,No,4,3.8,46,high,north indian,4.1020408163265305
3400073,The Latitude - Radisson Blu,1,agra,"Radisson Blu, Taj East Gate Road, Tajganj, Agra","radisson blu, tajganj","north indian, chinese, continental",0,Indian Rupees(Rs.),No,No,1,3.9,103,low,north indian,4.183673469387754
3400019,Dasaprakash Restaurant,1,agra,"Meher Cinema Complex, Gwalior Road, Rakabganj, Agra",rakabganj,"south indian, desserts",550,Indian Rupees(Rs.),No,No,2,4.1,121,medium,south indian,4.346938775510203
3400033,The Charcoal Chimney,1,agra,"Hotel Samovar, Fatehabad Road, Tajganj, Agra",tajganj,"north indian, chinese, continental, mughlai",1100,Indian Rupees(Rs.),No,No,3,3.4,70,high,north indian,3.775510204081632
3400346,Sheroes Hangout,1,agra,"Opposite The Gateway Hotel, Fatehabad Road, Tajganj, Agra",tajganj,"cafe, north indian, chinese",0,Indian Rupees(Rs.),No,No,1,4.9,77,low,cafe,5.0
3400350,Bon Barbecue,1,agra,"Parador Hotel, 3A-3B, Phase 1, Fatehabad Road, Taj Nagri, Tajganj, Agra",tajganj,"north indian, chinese, continental",1500,Indian Rupees(Rs.),No,No,4,3.8,57,high,north indian,4.1020408163265305
3400391,Chapter 1 Cafe,1,agra,"1374 K/1375 K, 2nd floor, Dinesh Nagar, Fatehbad Road, Tajganj, Agra",tajganj,"cafe, italian, mexican, north indian, continental",0,Indian Rupees(Rs.),No,No,1,3.9,98,low,cafe,4.183673469387754
3400016,Pind Balluchi,1,agra,"Opposite Saga Emporium, Fatehabad Road, Tajganj, Agra",tajganj,"north indian, mughlai",900,Indian Rupees(Rs.),No,No,3,3.7,175,high,north indian,4.020408163265306
3400105,Pizza Hut,1,agra,"8, Handicraft Nagar, Fatehabad Road, Tajganj, Agra",tajganj,"italian, pizza",700,Indian Rupees(Rs.),No,No,2,4.4,134,high,italian,4.591836734693878
3400326,Tea'se Me - Rooftop Tea Boutique,1,agra,"Near Purani Mandi Crossing,Fatehabad Road, Tajganj, Agra",tajganj,"chinese, italian, continental, north indian",1000,Indian Rupees(Rs.),No,No,3,4.2,166,high,chinese,4.428571428571429
3400392,Thaaliwala,1,agra,"Next To ITC Mughal Hotel, Fatehabad Road, Tajganj, Agra",tajganj,"north indian, fast food",700,Indian Rupees(Rs.),No,No,2,4.1,168,high,north indian,4.346938775510203
111895,650 - The Global Kitchen,1,ahmedabad,"Shreekunj Mandapam, Beside Golden Tulip Bunglows & Tulip Citadel, Manekbaug, Ambavadi, Ahmedabad",ambavadi,"chinese, italian, north indian, mexican, mediterranean, thai",900,Indian Rupees(Rs.),No,No,3,4.2,1582,high,chinese,4.428571428571429
110502,Patang - The Revolving Restaurant,1,ahmedabad,"Chinubhai Tower, Nehru Bridge Corner, Ashram Road, Ahmedabad",ashram road,"continental, chinese, north indian",1800,Indian Rupees(Rs.),No,No,4,3.7,1315,high,continental,4.020408163265306
18396250,Huber & Holly,1,ahmedabad,"7 B, Circle  B, Opposite Rajpath Club, Sarkhej, Gandhinagar Highway, Bodakdev, Ahmedabad",bodakdev,"ice cream, desserts, continental",300,Indian Rupees(Rs.),No,Yes,1,4.5,217,medium,ice cream,4.673469387755102
113702,@Mango,1,ahmedabad,"Opposite Sindhu Bhawan, Bodakdev, Ahmedabad",bodakdev,"north indian, continental, mexican, italian",800,Indian Rupees(Rs.),No,No,3,4.1,769,high,north indian,4.346938775510203
113433,Fozzie's Pizzaiolo,1,ahmedabad,"Ground Floor, Maruti Crystal, Opposite Rajpath Club, Service Road, Bodakdev, Ahmedabad",bodakdev,"pizza, italian, beverages, desserts",900,Indian Rupees(Rs.),No,Yes,3,4.3,731,high,pizza,4.5102040816326525
18438909,La Pino'z Pizza,1,ahmedabad,"Shop 10,  Circle B, Nyay Marg, Bodakdev, Ahmedabad",bodakdev,"pizza, italian",500,Indian Rupees(Rs.),No,Yes,2,4.4,113,medium,pizza,4.591836734693878
18143128,Mocha,1,ahmedabad,"6-9, Ground Floor, Devashish Business Park, Opposite Krishna Complex, Bodakdev, Ahmedabad",bodakdev,"cafe, continental, desserts",1000,Indian Rupees(Rs.),No,Yes,3,4.4,944,high,cafe,4.591836734693878
18438944,Blue -  Rooftop Cafe Restaurant Bistro,1,ahmedabad,"10th Floor, Balaji Heights Buliding, Behind Tanishq Showroom, C G Road, Ahmedabad",c g road,"north indian, cafe, italian, mexican, continental",1000,Indian Rupees(Rs.),No,Yes,3,3.8,63,high,north indian,4.1020408163265305
110436,MoMo Cafí© - Courtyard By Marriott,1,ahmedabad,"Courtyard By Marriott, Ramdevnagar Cross Road, Satellite, Ahmedabad","courtyard by marriott, satellite","north indian, south indian, asian, continental",1400,Indian Rupees(Rs.),No,No,3,3.6,375,high,north indian,3.9387755102040813
18385201,Cryo Lab,1,ahmedabad,"Ground Floor, Arjun Avenue, Opposite Samartheshwar Mahadev, Law Garden, Ahmedabad",ellis bridge,"desserts, ice cream",350,Indian Rupees(Rs.),No,No,2,4.6,166,medium,desserts,4.755102040816325
110395,Swati Snacks,1,ahmedabad,"Near Law Garden, Ellis Bridge, Ahmedabad",ellis bridge,"fast food, street food, south indian",450,Indian Rupees(Rs.),No,No,2,4.4,697,medium,fast food,4.591836734693878
18335583,Brick Kitchen,1,ahmedabad,"At Five Petals Hotel & Banquets, Near Chanakyapuri Bridge, Ghatlodia, Ahmedabad",ghatlodia,"north indian, chinese, continental",900,Indian Rupees(Rs.),No,No,3,4.3,325,high,north indian,4.5102040816326525
110237,Kabir Restaurant,1,ahmedabad,"JB Tower, Opposite Doordarshan Kendra, Drive In Road, Gurukul, Ahmedabad",gurukul,"north indian, chinese, continental, desserts, fast food, sandwich",600,Indian Rupees(Rs.),No,Yes,2,3.8,432,medium,north indian,4.1020408163265305
113537,Puffizza,1,ahmedabad,"103, Kairos, Opposite Mahatma Gandhi Labour Institute, Drive In Road, Gurukul, Ahmedabad",gurukul,"italian, fast food",700,Indian Rupees(Rs.),No,Yes,2,4.3,744,high,italian,4.5102040816326525
113703,Cafe Alfresco,1,ahmedabad,"101, Dynamic House, Vijay Cross Road, Above HDFC Bank, Opposite Child Care Hospital, Navrangpura, Ahmedabad",navrangpura,"cafe, beverages, desserts, pizza",700,Indian Rupees(Rs.),No,Yes,2,4.0,404,high,cafe,4.26530612244898
18385186,The Cafe Baraco,1,ahmedabad,"34, Shribhuvan Complex, Near Memnagar Fire Station, Navrangpura, Ahmedabad",navrangpura,"cafe, italian",600,Indian Rupees(Rs.),No,Yes,2,4.4,317,medium,cafe,4.591836734693878
113325,Nini's Kitchen,1,ahmedabad,"12, First Floor, Camps Corner 2, Opposite Prahlad Nagar Garden, Prahlad Nagar, Ahmedabad",prahlad nagar,"north indian, continental, beverages, italian, burger, healthy food, mediterranean",950,Indian Rupees(Rs.),No,Yes,3,4.5,1138,high,north indian,4.673469387755102
111826,Yanki Sizzlers,1,ahmedabad,"4, Ground Floor, Binori Ambit, Next to Renault Showroom, Thaltej Circle, Thaltej, Ahmedabad",thaltej,"continental, italian, chinese",1200,Indian Rupees(Rs.),No,No,3,4.1,1041,high,continental,4.346938775510203
110516,The Garden Cafe - The Fern,1,ahmedabad,"The Fern, Near Sola Overbridge, S G Highway, Sola, Ahmedabad","the fern, sola","north indian, italian, asian, south indian",1200,Indian Rupees(Rs.),No,No,3,4.1,192,high,north indian,4.346938775510203
18371341,Mazzo,1,ahmedabad,"27, Sunshine Villa, Sunrise Park Society, Vastrapur, Ahmedabad",vastrapur,"cafe, american, continental, armenian, fast food",550,Indian Rupees(Rs.),No,Yes,2,3.9,166,medium,cafe,4.183673469387754
113570,Turquoise Villa,1,ahmedabad,"Ground Floor, Shanay - 1, Near AMA, IIM Road, Vastrapur, Ahmedabad",vastrapur,continental,1200,Indian Rupees(Rs.),No,No,3,4.0,535,high,continental,4.26530612244898
2400020,Aryan Family's Delight,1,allahabad,"Ground Floor, Vinayak City Centre, Sardar Patel Marg, Civil Lines, Allahabad",civil lines,"north indian, south indian, fast food",500,Indian Rupees(Rs.),No,No,3,3.4,57,medium,north indian,3.775510204081632
2400148,Bean Here,1,allahabad,"Vinayak Pushp, 77 Elgin Road, Near Florista, Civil Lines, Allahabad",civil lines,"cafe, fast food",350,Indian Rupees(Rs.),No,No,2,3.3,76,medium,cafe,3.6938775510204076
2400019,Bikanerwala,1,allahabad,"2A, JMD Bhawan, Strachey Road, Civil Lines, Allahabad",civil lines,"north indian, street food, fast food",500,Indian Rupees(Rs.),No,No,3,3.2,51,medium,north indian,3.6122448979591835
2400193,Dewsis,1,allahabad,"2, MG Marg, Opposite Hanuman Mandir, Civil Lines, Allahabad",civil lines,"north indian, chinese",600,Indian Rupees(Rs.),No,No,3,3.4,99,medium,north indian,3.775510204081632
2400027,Friends Forever,1,allahabad,"13/13, Sardar Patel Marg, Civil Lines, Allahabad",civil lines,"north indian, chinese",600,Indian Rupees(Rs.),No,No,3,3.4,83,medium,north indian,3.775510204081632
17960073,Hotel Ravisha Continental,1,allahabad,"57 A, Purshottamdas Tandon Marg, Civil Lines, Allahabad",civil lines,"north indian, south indian, chinese",600,Indian Rupees(Rs.),No,No,3,3.4,18,medium,north indian,3.775510204081632
2400119,KFC,1,allahabad,"P Square Mall, Civil Lines, Allahabad",civil lines,"american, fast food",500,Indian Rupees(Rs.),No,No,3,3.4,58,medium,american,3.775510204081632
2400014,McDonald's,1,allahabad,"Shop 4, 34-B, M G Marg, Civil Lines, Allahabad",civil lines,fast food,400,Indian Rupees(Rs.),No,No,2,3.3,53,medium,fast food,3.6938775510204076
2400403,Pind Balluchi,1,allahabad,"5-A, Sardar Patel Marg, Civil Lines, Allahabad",civil lines,"north indian, mughlai",800,Indian Rupees(Rs.),No,No,3,3.2,6,high,north indian,3.6122448979591835
2400349,Pizza Hut,1,allahabad,"31/31, Sardar Patel Marg, Civil Lines, Allahabad",civil lines,"italian, pizza",700,Indian Rupees(Rs.),No,No,3,3.4,35,high,italian,3.775510204081632
2400279,Subway,1,allahabad,"207/53, Mahatma Gandhi Marg, Civil Lines, Allahabad",civil lines,"fast food, american, salad, healthy food",400,Indian Rupees(Rs.),No,No,2,3.4,32,medium,fast food,3.775510204081632
2400017,Tandoor Restaurant,1,allahabad,"17/33, Mahatama Gandhi Marg, Civil Lines, Allahabad",civil lines,"north indian, chinese",500,Indian Rupees(Rs.),No,No,3,3.2,151,medium,north indian,3.6122448979591835
18317988,The BrewMaster,1,allahabad,"Near Vishal Megamart, Civil Lines, Allahabad",civil lines,"north indian, chinese, italian",0,Indian Rupees(Rs.),No,No,1,3.3,49,low,north indian,3.6938775510204076
2400144,The Tamarind Tree,1,allahabad,"60 C, Thornhill Road, Civil Lines, Allahabad",civil lines,"south indian, chinese",500,Indian Rupees(Rs.),No,No,3,3.4,106,medium,south indian,3.775510204081632
2400195,Cafe El Chico,1,allahabad,"24, Mahatma Gandhi, Civil Lines, Allahabad",civil lines,"continental, italian",1000,Indian Rupees(Rs.),No,No,4,3.6,59,high,continental,3.9387755102040813
2400052,Eat On,1,allahabad,"Palace Compound, Near Palace Cinema, MG Marg, Civil Lines, Allahabad",civil lines,north indian,200,Indian Rupees(Rs.),No,No,1,3.7,105,low,north indian,4.020408163265306
2400016,Hot Stuff,1,allahabad,"21 C, Lal Bhadhur Shastri Marg, Civil Lines, Allahabad",civil lines,"north indian, fast food",500,Indian Rupees(Rs.),No,No,3,3.5,105,medium,north indian,3.8571428571428568
2400293,Paradise,1,allahabad,"19/35, MG Marg, Civil Lines, Allahabad",civil lines,"desserts, fast food",500,Indian Rupees(Rs.),No,No,3,3.6,57,medium,desserts,3.9387755102040813
2400009,Sagar Ratna,1,allahabad,"3/3, Near Balson Crossing, Hashimpur Road, Tagore Town, Allahabad",tagore town,"south indian, north indian, chinese, continental",400,Indian Rupees(Rs.),No,No,2,3.5,134,medium,south indian,3.8571428571428568
2400010,Moti Mahal Delux,1,allahabad,"Second Floor, Vinayak City Center Mall, SP Marg, Civil Lines, Allahabad","vinayak city centre mall, civil lines","mughlai, north indian, chinese",800,Indian Rupees(Rs.),No,No,3,3.3,58,high,mughlai,3.6938775510204076
2200011,Makhan Fish and Chicken Corner,1,amritsar,"21-A, Near Madaan Hospital, Majitha Road, Basant Nagar, Amritsar",basant nagar,"north indian, chinese",700,Indian Rupees(Rs.),No,No,2,3.4,345,high,north indian,3.775510204081632
2200078,Charming Chicken,1,amritsar,"Shop 3, Opposite Nari Nikaten, Majithia Road, Near Basant Nagar, Amritsar",basant nagar,north indian,300,Indian Rupees(Rs.),No,No,1,3.9,151,medium,north indian,4.183673469387754
18204507,Ahuja Milk Bhandar,1,amritsar,"Dhab Khatikan, Near Hindu College, Hathi Gate, Amritsar",hathi gate,beverages,100,Indian Rupees(Rs.),No,No,1,4.0,52,low,beverages,4.26530612244898
2200030,Crystal Restaurant,1,amritsar,"Crystal Chowk, Queens Road, INA Colony, Amritsar",ina colony,"north indian, mughlai",800,Indian Rupees(Rs.),No,No,3,3.4,122,high,north indian,3.775510204081632
2200201,Brijwasi Chat Bhandar,1,amritsar,"Crystal Chowk, Cooper Road, Near INA Colony",ina colony,street food,150,Indian Rupees(Rs.),No,No,1,3.6,56,low,street food,3.9387755102040813
2200067,Bubby Fish & Chicken Corner,1,amritsar,"Near Crystal Chowk, Cooper Road, INA Colony, Amritsar",ina colony,north indian,300,Indian Rupees(Rs.),No,No,1,3.5,91,medium,north indian,3.8571428571428568
2200358,Bon Gateau,1,amritsar,"SCF 27, C Block Market, Ranjit Avenue, Amritsar",ranjit avenue,"cafe, bakery, fast food",500,Indian Rupees(Rs.),No,No,2,3.4,26,medium,cafe,3.775510204081632
2200001,The Yellow Chilli,1,amritsar,"108, GRD Towers, District Shopping Center, Ranjit Avenue, Amritsar",ranjit avenue,"north indian, mughlai, chinese",1200,Indian Rupees(Rs.),No,No,3,3.4,98,high,north indian,3.775510204081632
2200033,La Roma Pizzeria,1,amritsar,"SCO 6, District Shopping Complex, Ranjit Avenue, Amritsar",ranjit avenue,"fast food, italian",400,Indian Rupees(Rs.),No,No,2,3.5,111,medium,fast food,3.8571428571428568
2200283,Sakhis Watz Kukin,1,amritsar,"M 47, Green Avenue, opp Main Park, Amritsar",ranjit avenue,"north indian, chinese",700,Indian Rupees(Rs.),No,No,2,3.6,51,high,north indian,3.9387755102040813
2200045,The Kulcha Land,1,amritsar,"Opposite M.K Hotel, District Shopping Centre, Ranjit Avenue, Amritsar",ranjit avenue,"north indian, street food",200,Indian Rupees(Rs.),No,No,1,3.9,206,low,north indian,4.183673469387754
2200149,Shudh Restaurant,1,amritsar,"Opposite Gurudwara Saragarhi, Near Dharm Singh Market Chowk, Fuwara, Town Hall, Amritsar",town hall,"north indian, south indian, chinese, fast food",600,Indian Rupees(Rs.),No,No,2,3.4,44,medium,north indian,3.775510204081632
2200043,Bade Bhai Ka Brothers' Dhaba,1,amritsar,"Near Amritsar Municipal Corporation, Town Hall, Amritsar",town hall,"north indian, fast food",500,Indian Rupees(Rs.),No,No,2,3.7,94,medium,north indian,4.020408163265306
2200044,Bharawan Da Dhaba,1,amritsar,"Near Amritsar Municipal Corporation, Town Hall, Amritsar",town hall,"north indian, fast food",500,Indian Rupees(Rs.),No,No,2,3.5,461,medium,north indian,3.8571428571428568
2200132,Brothers Dhaba,1,amritsar,"Golden Temple Out Road, Opposite Amritsar Municipal Corporation, Town Hall, Amritsar",town hall,north indian,500,Indian Rupees(Rs.),No,No,2,3.8,276,medium,north indian,4.1020408163265305
2200236,Brothers' Amritsari Dhaba,1,amritsar,"Phawara Chowk, Town Hall, Amritsar",town hall,north indian,400,Indian Rupees(Rs.),No,No,2,3.8,71,medium,north indian,4.1020408163265305
2200175,Gurdas Ram Jalebi Wala,1,amritsar,"Near Golden Temple, Town Hall, Amritsar",town hall,mithai,100,Indian Rupees(Rs.),No,No,1,4.1,104,low,mithai,4.346938775510203
2200000,Kesar Da Dhabha,1,amritsar,"Near Telephone Exchange, Chowk Passian, Shastri Market, Near Town Hall, Amritsar",town hall,north indian,500,Indian Rupees(Rs.),No,No,2,4.1,878,medium,north indian,4.346938775510203
2200055,Beera Chicken Corner,1,amritsar,"Opposite Bandari Hospital, Sehaj Avenue, Majitha Road, Near White Avenue, Amritsar",white avenue,north indian,500,Indian Rupees(Rs.),No,No,2,3.8,192,medium,north indian,4.1020408163265305
2200034,Surjit Food Plaza,1,amritsar,"Shop 4, Nehru Shopping Complex, Lawrence Road, White Avenue, Amritsar",white avenue,north indian,1000,Indian Rupees(Rs.),No,No,3,3.5,96,high,north indian,3.8571428571428568
2200153,Kanha Sweets,1,amritsar,"Shop 1, Opposite Bijli Pehalwan Mandir, Lawrence Road, White Avenue, Amritsar",white avenue,fast food,150,Indian Rupees(Rs.),No,No,1,4.1,140,low,fast food,4.346938775510203
2500023,Kream N Krunch,1,aurangabad,"2, Near Akashwani Circle, Mahesh Nagar, Jalna Road, Akashwani, Aurangabad",akashwani,"north indian, chinese, continental, italian",800,Indian Rupees(Rs.),No,No,3,3.6,240,high,north indian,3.9387755102040813
2500076,Balbeer's Kitchen & Bar,1,aurangabad,"Shendra, Near Cambridge School, Jalna Road, Chicalthana, Aurangabad",chicalthana,"italian, continental, chinese, north indian",850,Indian Rupees(Rs.),No,No,3,3.3,65,high,italian,3.6938775510204076
2500054,Angeethi Restaurant,1,aurangabad,"Seven Hill Flyover, Jalna Road, Vidya Nagar, CIDCO, Aurangabad",cidco,"north indian, chinese",600,Indian Rupees(Rs.),No,No,2,3.3,63,medium,north indian,3.6938775510204076
2500134,Domino's Pizza,1,aurangabad,"8, Upper Ground Floor, City Pride Commercial Complex, Kali Bawdi, Jalna Road, CIDCO, Aurangabad",cidco,pizza,700,Indian Rupees(Rs.),No,No,2,3.1,19,high,pizza,3.530612244897959
2500069,Hotel Laadli,1,aurangabad,"Goodwill Complex, Opposite Cidco Busstand, N-2, CIDCO, Aurangabad",cidco,"north indian, south indian",350,Indian Rupees(Rs.),No,No,2,3.4,46,medium,north indian,3.775510204081632
2500256,Indiana Veg Restaurant,1,aurangabad,"Plot 2, Near High Court, N-3, CIDCO, Aurangabad",cidco,"south indian, north indian, chinese, fast food",450,Indian Rupees(Rs.),No,No,2,3.4,75,medium,south indian,3.775510204081632
2500024,Madhuban Restaurant - Welcome Hotel Rama International,1,aurangabad,"Welcome Hotel Rama International, Opposite High Court, CIDCO, Aurangabad",cidco,"north indian, chinese, continental, italian, mexican",1800,Indian Rupees(Rs.),No,No,4,3.4,94,high,north indian,3.775510204081632
2500075,Mauj Restaurant,1,aurangabad,"31, Kailash Arcade, Opposite Bank of Baroda, Connaught Place, CIDCO, Aurangabad",cidco,"italian, fast food, north indian, chinese",500,Indian Rupees(Rs.),No,No,2,3.3,47,medium,italian,3.6938775510204076
2500029,Naivedya,1,aurangabad,"Sakal Office, Jalna Road, CIDCO, Aurangabad",cidco,north indian,500,Indian Rupees(Rs.),No,No,2,3.4,71,medium,north indian,3.775510204081632
2500079,d' Curry House,1,aurangabad,"Hotel Green Olive, Near Baba Petrol Pump, Nirala Bazar, Aurangabad","hotel green olive, nirala bazar","continental, chinese, biryani, north indian",1000,Indian Rupees(Rs.),No,No,3,3.6,73,high,continental,3.9387755102040813
2500343,Mokoholic Juice Bar,1,aurangabad,"Opposite Municipal Car Parking, Paithan Gate, Near Mondha, Aurangabad",mondha,"juices, desserts",300,Indian Rupees(Rs.),No,No,1,3.5,21,medium,juices,3.8571428571428568
2500052,Ashoka's Veg Restaurant,1,aurangabad,"31, Opposite Kohinoor Plaza, Near M P Law College, Nirala Bazar, Aurangabad",nirala bazar,"south indian, chinese, north indian",400,Indian Rupees(Rs.),No,No,2,3.3,46,medium,south indian,3.6938775510204076
2500062,Kareem's Fine Dining,1,aurangabad,"A1-A3, Motiwala Complex, Below KFC Restaurant, Nirala Bazar, Aurangabad",nirala bazar,"mughlai, biryani",700,Indian Rupees(Rs.),No,No,2,3.3,45,high,mughlai,3.6938775510204076
